139.9453034,99.89873461,61.92825213,63.22577282,79.95407775,0,0,0,0,0,0,0,0,0,0,0
123.9024761,98.83597702,70.69069945,67.8562009,69.86957111,83.70495467,0,0,0,0,0,0,0,0,0,0
136.6108783,97.92892332,67.17723902,58.87270078,63.90547493,70.99488644,120.5316685,122.4051284,0,0,0,0,0,0,0,0
171.1989603,97.31716968,58.69658999,72.88399953,57.9710185,74.26102701,50.37167198,114.2758343,0,0,0,0,0,0,0,0
82.98626197,99.68682207,73.16837352,83.26847691,92.0555044,50.1375284,81.25162618,73.66766417,0,0,0,0,0,0,0,0
110.2466691,0,76.93727713,50.68579057,92.76292941,99.63519046,57.14088391,88.58419301,0,0,0,0,0,0,0,0
134.2785687,150.967362,103.9494015,94.33493028,158.9850625,98.15026569,67.88781247,87.25176286,0,0,0,0,0,0,0,0
84.10807036,100.692275,55.79148828,91.69426355,86.67326546,87.56935989,83.6549428,152.9410241,0,0,0,0,0,0,0,0
88.15980851,67.89772261,74.46596053,68.71187987,55.87181099,59.56993019,75.86941386,73.18973879,0,0,0,0,0,52.44892183,0,0
83.44935597,91.00391743,54.71778317,67.33164212,80.52702977,47.58501299,83.69948801,86.14328469,0,0,0,0,0,52.89175694,96.43273641,0
67.28137618,67.11075931,64.89620514,72.27908128,97.45150449,100.9231385,89.98107048,85.4543575,73.99663012,0,0,66.86558519,83.75804273,61.61118317,87.62035254,0
0,52.45578166,53.41635852,74.77967969,88.34069339,83.56293593,75.89452722,131.6558281,42.10042923,69.05712101,83.3236861,61.23111296,0,77.33994567,107.3968995,0
73.12088538,86.05637182,83.12274018,61.28151932,75.74110264,55.1073957,69.89748729,100.4579263,61.56300413,69.0532065,73.19761259,0,0,0,118.5148235,0
49.12245569,62.96707049,69.58009508,56.78985756,65.26110922,66.0411232,60.67097937,58.02976537,79.02645007,60.19432427,83.7419152,0,0,0,117.1079195,0
0,78.4053605,69.4338913,56.68726335,52.55671995,51.02377832,71.11236642,77.66150852,71.70551167,80.94175023,66.0264625,0,0,0,0,0
0,0,65.00805667,60.04627189,81.03882717,46.42272491,59.39251691,68.27580154,81.09876322,60.8160319,68.9256642,80.36402415,0,0,0,0
0,0,78.65607468,62.32942437,64.87413968,59.26976622,68.97808614,93.81153965,69.8812936,66.9939778,77.7426902,65.474307,0,0,0,0
0,0,0,55.01396497,73.68284562,68.07445268,74.35333136,70.94826913,83.6159455,53.0159307,56.854598,72.3819444,0,0,0,0
0,0,0,49.24218707,45.09886861,58.85985898,39.65827934,93.28574097,71.177025,54.7504062,47.5469305,0,0,0,0,0
0,0,0,38.77652459,71.09227117,68.11917561,38.77652459,49.4365306,0,0,0,0,0,0,0,0
0,0,0,0,0,83.5187763,53.96665162,47.5829753,0,0,0,0,0,0,0,0
0,0,0,0,69.91127399,71.89227117,50.01452167,26.0108035,0,0,0,0,0,0,0,0
0,0,0,0,55.01345123,72.84690229,46.4973172,0,0,0,0,0,0,0,0,0
