51.62,1.23,7.53
51.62,1.52,10.76279608
51.62,1.83,11.75
51.62,1.88,7
51.62,1.9,15
51.62,1.92,13.9
51.62,1.93,9.533333333
51.62,1.97,13
51.62,1.98,17
51.62,2,14.25
51.62,2.02,17
51.62,2.07,13.2
51.62,2.1,10
51.62,2.17,8.6
51.62,2.23,9.9
51.62,2.27,12.3
51.62,2.33,9.533333333
51.62,2.65,12.6
51.62,2.83,14.9
51.62,3.2,8.85
51.62,3.55,16.55
51.63,0.8,6.57
51.63,1.12,7.09
51.63,1.13,7.28639804
51.63,1.35,8.39
51.63,1.37,10.76279608
51.63,1.53,9.32
51.63,1.83,12
51.63,1.88,7.7
51.63,1.97,8
51.63,2.03,8.4
51.63,2.07,8.4
51.63,2.08,13.4
51.63,2.12,17
51.63,2.33,10.66363636
51.63,2.83,12.9
51.63,3.13,8.8
51.63,3.33,15.75
51.65,1.27,6.12
51.65,1.4,8.49139804
51.65,1.68,18
51.65,1.83,6.6
51.65,1.85,13.4
51.65,1.88,10.625
51.65,2.07,12.9
51.65,2.2,10.8
51.65,2.27,8.4
51.65,2.32,12
51.65,2.33,9.375
51.65,2.55,11.57856164
51.65,2.57,11.37007299
51.65,2.73,5.4
51.65,2.77,16.8
51.65,2.83,6.3
51.65,3.25,17.8
51.65,3.3,16.05
51.65,3.33,8.2
51.67,1.22,6.17
51.67,1.28,10.76279608
51.67,1.42,10.76279608
51.67,1.55,6.82
51.67,1.95,8
51.67,1.97,9
51.67,2.03,16.35
51.67,2.28,12.6
51.67,2.33,12.125
51.67,2.37,16.2
51.67,2.42,15.2
51.67,2.47,8.2
51.67,2.48,7.3
51.67,2.5,7.1
51.67,2.75,7
51.67,2.83,9.8
51.67,3,5.4
51.67,3.05,10.75
51.67,3.25,4.4
51.67,3.32,14.2
51.67,3.35,13.96666667
51.67,3.43,15.2
51.68,1.32,7.19
51.68,1.33,10.76279608
51.68,1.35,10.76279608
51.68,1.43,7.92
51.68,1.45,10.76279608
51.68,2,17.4
