51.62,1.23,4.29
51.62,1.83,10.7
51.62,2.07,11.15
51.62,2.08,16.4
51.62,2.25,11
51.62,2.33,6.6
51.62,2.5,7.6
51.62,2.52,16.5
51.62,2.62,9
51.62,3.22,8.6
51.62,3.23,5.2
51.62,3.25,4.6
51.63,1.73,11.4
51.63,1.75,8.2
51.63,1.83,7.7
51.63,2.05,6.1
51.63,2.25,8.5
51.63,2.45,7.4
51.63,2.5,14.8
51.63,2.75,9.717960164
51.65,1.18,4.3
51.65,1.27,4.8
51.65,1.83,5.15
51.65,2.07,12.3
51.65,2.33,11.75
51.65,2.57,10.8411449
51.67,1.83,8.2
51.67,2.08,17.2
51.67,2.15,5.3
51.67,2.33,7.8
51.67,2.42,6.7
51.67,2.57,10.8
51.67,2.58,9
51.67,2.62,12
51.67,2.77,4.1
51.67,3,15.1
51.67,3.08,12.4
51.68,2.33,15.4
51.68,2.68,5.5
51.68,2.77,5.3
51.7,2.83,8
51.72,1.25,3.86
51.72,2.85,16.4
51.72,2.9,7.8
51.73,1.25,9.5
51.73,1.48,6.58
51.73,1.5,3.35
51.73,1.97,12.2
51.75,0.95,0.73
51.75,0.97,2.2
51.75,2.33,9.35
51.75,2.65,17.2
51.75,2.67,13.21764706
51.75,2.68,6.3
51.75,2.83,18.5
51.75,2.97,11.7
51.75,3.17,17.2
51.77,1.4,4.59
51.77,1.55,5.29
51.77,2.77,11.1
51.77,2.83,12.26666667
51.78,2.33,11.2
51.78,3,13.35
51.8,1.67,5.18
51.8,2.33,8
51.8,3,5.7
51.8,3.07,16.2
51.8,3.1,12.7
51.8,3.12,16.9
51.82,1.53,5.15
51.82,2.33,7.2
51.82,3.22,6.9
51.83,1.4,2.83
51.83,2,9.2
51.83,2.73,11.8
51.83,2.82,13.7
51.83,2.83,4.6
51.83,2.87,8.5
51.83,2.92,8.45
51.83,3.33,6.35
51.83,3.67,17.8
51.85,2.33,6.2
51.85,3.23,5.55
51.85,3.25,11.02
51.85,3.33,18.9
51.87,1.52,4.54
51.87,1.75,11.3
51.87,2.25,5.35
51.87,2.27,11
51.87,2.75,7.4
51.87,3,8.2
51.87,3.07,17.9
51.87,3.25,8.3
51.87,3.33,10.2
51.87,3.37,5.3
51.87,3.5,6.2
51.87,3.67,20.3
51.87,3.75,4.6
51.88,2.25,14.2
51.88,2.67,11.6
51.88,2.75,14.9
51.88,3.25,10.7
51.88,3.37,10.5
51.88,3.67,11.95
51.9,1.7,18.8
51.9,2.83,8.4
51.9,3.23,17.4
51.9,3.3,5.2
51.9,3.5,4.9
51.92,1.53,3.49
51.92,3.2,17.2
51.92,3.58,16.9
51.92,3.63,4.6
51.92,3.65,10.64393939
51.93,1.4,1.27
51.93,3.33,5.4
51.93,3.67,11.56902655
51.93,3.68,9.6
51.93,3.7,4.7
51.93,3.73,17.4
51.95,1.28,10.390625
51.95,2.83,5.6
51.95,3.63,18.6
51.95,3.67,17.9
51.97,1.83,6.4
51.97,2.83,6.4
51.97,3.65,9.1
51.97,3.67,6.6
51.97,3.83,16.5
51.97,4,6.7
51.98,1.58,4.32
51.98,4,14.66
51.98,4.1,9.1
52,1.48,3.77
52,1.9,16.8
52,2,15.5
52,2.1,17
52,3.18,8.5
52,3.45,8.3
52,3.47,11.9
52,3.67,6.2
52,3.7,14.6
52,3.77,8.9
52,3.78,5.2
52,3.92,17.2
52,3.97,6.2
52,4,11.86666667
52,4.12,3.5
52.02,3,6.8
52.03,3.92,13
52.05,3.95,6.7
52.07,1.6,3.7
52.08,2.33,7.2
52.08,3.33,8.525
52.08,4,5.1
52.08,4.08,16.4
52.1,2,16
52.1,2.4,15.6
52.1,3.33,9.5
52.1,3.93,8.4
52.1,3.97,5.6
52.1,4.15,15.2
52.12,2.25,10.1
52.12,2.75,9.9
52.12,3.33,5.45
52.12,3.75,5.2
52.12,3.87,7.1
52.13,1.75,11.4
52.13,2.25,6
52.13,2.5,8.9
52.13,2.75,9.666666667
52.13,3,6.9
52.13,3.25,8.853333333
52.13,3.5,10.15
52.13,3.75,8.3
52.13,4,13.1
52.13,4.27,7.4
52.15,1.6,14.02222222
52.15,3.33,11.2
52.17,3.47,11.5
52.17,3.73,15.3
52.17,3.97,12.5
52.17,4,9.05
52.17,4.05,12.4
52.17,4.17,15
52.17,4.22,7.9
52.17,4.23,13.6
52.17,4.27,15.6
52.18,3.67,8.35
52.2,3.2,8.1
52.2,3.4,9.1
52.2,3.5,9.9
52.2,3.67,5.95
52.2,3.97,16.3
52.22,3.67,10.2
52.22,3.97,4.2
52.23,3.67,16.4
52.23,4.05,17.8
52.25,3.67,15.8
52.28,3.67,6.8
52.28,3.95,6.5
52.3,2.6,16
52.3,2.7,16.55
52.3,3.1,16.7
52.3,3.2,12.75
52.3,3.92,17.4
52.3,3.93,18.8
52.3,4,9.1
52.32,1.68,10.43515625
52.33,3.5,5.9
52.33,3.67,6
52.33,3.75,5.7
52.33,4,8.325
52.33,4.07,5.8
52.33,4.25,6.2
52.33,4.3,12.1
52.33,4.4,8.15
52.35,3.95,4
52.35,4.38,11.7
52.37,2.25,6.76
52.37,2.5,8.15
52.37,2.75,7.433333333
52.37,3,8
52.37,3.25,6
52.37,3.5,8.45
52.37,3.75,6.517960164
52.37,4,8.8
52.37,4.25,4.433333333
52.38,2.75,14.2
52.38,3.25,14.4
52.38,4.25,16.7
52.4,2.8,10.05
52.4,2.9,16.1
52.4,3,12.9
52.4,3.97,14.8
52.4,4.38,4.4375
52.42,4,14.9
52.43,4.38,9.5
52.45,1.75,11.05905512
52.45,4.13,14.4
52.45,4.4,4.2
52.47,3.83,10.2
52.47,3.97,11.2
