51.88,3.42,10.5
51.9,3.43,10.4
51.93,3.45,10.4
51.94,4.2,14.44
51.95,3.47,10.4
51.95,4.17,14.06
51.96,4.14,14.06
51.97,4.11,14.06
51.98,3.48,10.4
51.98,4.08,14.06
51.99,4.05,13.87
52,3.5,10.3
52,4.02,13.78
52.01,4,13.59
52.02,3.47,12.2
52.02,3.97,13.49
52.03,1.62,12.60333333
52.03,1.63,12.5875
52.03,1.64,12.39428571
52.03,1.65,12.6375
52.03,1.67,13.21
52.03,1.71,13.21
52.03,1.74,13.02
52.03,3.52,10.3
52.03,3.94,13.68
52.04,1.78,12.92
52.04,1.81,12.92
52.04,1.84,12.83
52.04,1.88,12.54
52.04,1.91,12.73
52.04,1.95,12.92
52.04,1.98,12.92
52.04,2.02,12.73
52.04,2.05,12.54
52.04,2.09,12.92
52.04,2.12,12.92
52.04,2.16,12.54
52.04,2.19,12.54
52.04,2.23,12.35
52.04,2.26,12.16
52.04,2.3,12.16
52.04,2.33,12.07
52.04,2.37,12.07
52.04,2.4,11.97
52.04,3.49,12
52.04,3.91,13.68
52.05,2.43,12.07
52.05,2.47,11.97
52.05,2.5,11.97
52.05,2.54,11.97
52.05,2.57,11.97
52.05,2.61,11.97
52.05,2.64,11.97
52.05,2.68,11.97
52.05,2.71,11.79
52.05,2.75,11.97
52.05,2.78,11.79
52.05,2.82,11.97
52.05,2.85,12.07
52.05,2.89,12.07
52.05,2.92,12.07
52.05,2.96,12.16
52.05,2.99,12.16
52.05,3.02,12.54
52.05,3.53,10.3
52.05,3.88,13.21
52.06,3.06,12.54
52.06,3.09,12.45
52.06,3.13,12.73
52.06,3.16,12.73
52.06,3.2,12.73
52.06,3.23,12.92
52.06,3.27,12.92
52.06,3.3,12.92
52.06,3.34,12.92
52.06,3.37,12.92
52.06,3.41,12.92
52.06,3.44,12.92
52.06,3.48,12.92
52.06,3.51,12.92
52.06,3.55,13.02
52.06,3.58,12.92
52.06,3.62,12.92
52.06,3.65,13.02
52.06,3.68,13.02
52.06,3.85,13.21
52.07,3.51,12
52.07,3.72,12.92
52.07,3.75,13.21
52.07,3.79,13.02
52.07,3.82,13.21
52.08,3.55,10.3
52.09,3.53,11.7
52.1,3.55,4.52
52.1,3.57,10.2
52.11,3.55,11.7
52.11,3.56,4.52
52.12,3.56,4.52
52.12,3.57,4.52
52.13,3.58,4.52
52.13,3.59,10.2
52.14,3.57,11.7
52.14,3.58,4.48
52.15,3.59,4.48
52.15,3.6,4.48
52.15,3.61,10.2
52.16,3.6,7.94
52.17,3.61,4.48
52.18,3.62,4.5
52.18,3.63,10.2
52.19,3.62,11.4
52.19,3.63,4.56
52.2,3.64,4.56
52.2,3.66,10.2
52.21,3.64,8.03
52.21,3.65,4.56
52.22,3.66,4.56
52.23,3.66,8.13
52.23,3.68,10.1
52.24,3.67,4.56
52.24,3.68,4.52
52.25,3.68,4.52
52.26,3.68,11.7
52.26,3.69,4.48
52.26,3.7,10.1
52.27,3.7,4.48
52.28,3.7,11.8
52.28,3.71,4.45
52.28,3.72,10.1
52.29,3.72,4.45
52.3,3.72,4.45
52.31,3.72,11.5
52.31,3.73,4.45
52.31,3.74,4.45
52.31,3.75,10.3
52.32,3.74,4.45
52.33,3.74,11.5
52.33,3.75,4.45
52.33,3.77,10.3
52.34,3.76,4.41
52.35,3.76,11.9
52.35,3.77,4.41
52.36,3.78,4.38
52.36,3.79,10.5
52.37,3.78,4.38
52.37,3.79,4.38
52.38,3.78,11.7
52.38,3.8,4.41
52.39,3.8,4.41
52.39,3.82,10.7
52.4,3.8,11.8
52.4,3.81,4.45
52.4,3.82,4.45
52.41,3.82,4.45
52.41,3.84,10.5
52.42,3.83,4.41
52.43,3.82,12
52.43,3.84,4.41
52.44,3.85,4.38
52.44,3.86,10.5
52.45,3.84,12
52.45,3.86,4.38
52.46,3.86,4.34
52.46,3.87,4.34
52.46,3.88,10.3
52.47,3.87,11.7
52.47,3.88,4.34
52.48,3.88,4.34
52.49,3.89,4.34
52.49,3.91,10.3
52.5,3.89,12
52.5,3.9,4.34
52.51,3.91,4.34
52.51,3.93,10.3
52.52,3.91,12
52.52,3.92,4.34
52.53,3.92,4.34
52.53,3.93,4.38
52.54,3.94,4.34
52.54,3.95,10.2
52.55,3.93,12
52.55,3.94,4.3
52.56,3.95,4.3
52.56,3.96,4.27
52.57,3.95,12
52.57,3.96,4.27
52.57,3.97,10.2
52.58,3.97,4.27
52.59,3.97,11.8
52.59,3.98,4.27
52.59,4,10.2
52.6,3.99,4.27
52.61,4,4.27
52.62,3.99,12
52.62,4,4.27
52.62,4.01,4.23
52.62,4.02,10.3
52.63,4.02,4.23
52.64,4.01,11.7
52.64,4.02,4.19
52.64,4.04,10.3
52.65,4.03,4.16
52.65,4.04,4.12
52.66,4.03,12.1
52.66,4.05,4.12
52.67,4.05,4.12
52.67,4.06,10.3
52.68,4.06,4.08
52.68,4.07,4.08
52.69,4.05,12
52.69,4.07,4.08
52.7,4.08,4.05
52.7,4.09,10.3
52.71,4.07,11.9
52.71,4.09,4.05
52.72,4.09,4.05
52.72,4.1,4.05
52.72,4.11,10.2
52.73,4.11,4.05
52.74,4.09,12
52.74,4.11,4.01
52.75,4.12,3.97
52.75,4.13,7.085
52.76,4.11,12
52.76,4.13,3.97
52.77,4.14,3.97
52.77,4.15,10.2
52.78,4.14,12.1
52.78,4.15,3.94
52.79,4.16,3.9
52.8,4.17,3.86
52.8,4.18,10.2
52.81,4.16,12
52.81,4.17,3.83
52.81,4.18,3.83
52.82,4.19,3.79
52.83,4.18,12.1
52.83,4.19,3.75
52.83,4.2,10.2
52.84,4.2,3.72
52.84,4.21,3.68
52.85,4.21,3.64
52.85,4.22,10.2
52.86,4.2,12.1
52.86,4.22,3.61
52.87,4.23,3.59
52.88,4.22,12.2
52.88,4.24,6.885
52.89,4.25,3.53
52.9,4.24,12.1
52.9,4.25,3.49
52.9,4.27,10.2
52.91,4.26,3.49
52.91,4.27,3.46
52.92,4.27,3.42
52.93,4.26,12
52.93,4.28,3.38
52.93,4.29,10.2
52.94,4.29,3.36
52.95,4.28,12.2
52.95,4.3,3.34
52.96,4.31,6.755
52.97,4.31,3.31
52.97,4.32,3.27
52.98,4.3,12.2
52.98,4.33,6.735
52.99,4.33,3.27
53,4.32,12
53,4.34,3.23
53,4.35,3.23
53.01,4.35,3.2
53.01,4.36,10.2
53.02,4.34,11.7
53.02,4.36,3.2
53.03,4.37,3.2
53.03,4.38,10.2
53.04,4.38,3.23
53.05,4.36,11.7
53.05,4.39,3.23
53.06,4.39,3.23
53.06,4.4,6.715
53.07,0.45,7.56
53.07,4.38,12
53.07,4.41,3.23
53.08,0.47,5.96
53.08,4.41,3.23
53.09,0.48,5.51
53.09,4.42,3.23
53.09,4.43,10.2
53.1,0.5,5.33
53.1,4.41,11.9
53.1,4.43,3.23
53.11,4.44,3.2
53.11,4.45,10.3
53.12,0.51,5.24
53.12,4.43,12
53.12,4.45,3.2
53.13,0.53,5.14
53.13,4.45,3.2
