51.84,3.5,16
51.8498,1.8798,15.6
51.9098,2.2998,13
51.9398,2.5498,12.4
51.95,4.05,12.7
51.97,3.82,8.224444444
51.97,4.05,9.64
51.97,4.08,8.432857143
51.98,3.85,8.95
51.98,4.07,6.18
51.98,4.08,8.55
51.99,2.8698,8.53
51.99,3.46,13
52,3.87,19.4
52,3.9,10.69
52,3.95,6.17
52.02,2.7598,10.74
52.02,3.49,7
52.02,3.7698,4.9
52.02,3.98,5.6
52.0298,1.8798,6.25
52.0298,2.0898,5.3
52.0298,3.5,5.8
52.04,1.71,16.8
52.04,1.7598,11.5
52.04,1.7698,16.3
52.04,1.7798,9.5
52.04,1.7898,7.1
52.04,1.83,13
52.04,1.85,9.866666667
52.04,3.0198,6.3
52.04,3.0398,13
52.0498,1.2598,13
52.0498,1.5498,18.5
52.0498,1.69,18.5
52.0498,1.8898,4.6
52.0498,1.9,15.6
52.0498,1.9098,10.6
52.0498,1.9198,13.55
52.0498,1.95,8.6
52.0498,1.96,17.3
52.0498,2.0498,10.6
52.0498,3.5098,9
52.05,3.85,14.7
52.06,1.98,6.97
52.06,2.0098,13
52.06,2.0698,5.2
52.06,2.0798,15.2
52.06,2.0898,12
52.06,2.0998,9
52.06,2.16,18.6
52.06,2.2,17.7
52.06,2.24,5.7
52.06,2.2698,12.7
52.06,2.44,9.2
52.06,2.49,7.3
52.06,2.5298,15.7
52.0698,2.16,7.4
52.0698,2.19,18.2
52.0698,2.22,18.2
52.0698,2.24,17.1
52.0698,2.2898,8.7
52.0698,2.3298,17.3
52.0698,2.3498,10.2
52.0698,2.3598,9.2
52.0698,2.4,14.5
52.0698,2.46,16.2
52.0698,2.5298,7.8
52.0698,2.5998,15.7
52.0698,2.67,15.7
52.0698,2.69,5.9
52.0698,2.72,5.9
52.0698,2.73,7.1
52.0698,2.7698,11.4
52.0698,3.5098,15.5
52.07,3.88,16.2
52.07,3.97,9.59
52.08,2.3498,9.19
52.08,2.41,17.6
52.08,2.42,17.5
52.08,2.44,18.1
52.08,2.45,10.2
52.08,2.5098,17.65
52.08,2.5398,8.9
52.08,2.67,16.2
52.08,2.89,18.2
52.08,2.93,5.5
52.08,3.0498,5.4
52.08,3.0698,6.8
52.08,3.0898,6.8
52.08,3.49,18
52.08,3.5698,19.2
52.08,3.69,6.5
52.08,3.88,10.2
52.09,2.5998,9.58
52.09,2.65,17.1
52.09,2.67,10.2
52.09,2.7,17
52.09,2.72,8.3
52.09,2.7698,13.2
52.09,2.7798,13.2
52.09,2.8298,9.3
52.09,2.97,18.3
52.09,3.0898,12.9
52.09,3.0998,18.3
52.09,3.18,10.8
52.09,3.2,13
52.09,3.21,10.8
52.09,3.5498,6
52.0998,2.73,14.8
52.0998,2.75,17.5
52.0998,2.8298,17.6
52.0998,2.8698,17.1
52.0998,2.9,17.1
52.0998,2.96,8.4
52.0998,3,13.8
52.0998,3.1198,9.9
52.0998,3.13,9.9
52.0998,3.2,12.9
52.0998,3.2998,18.4
52.0998,3.3098,6
52.0998,3.3298,10.8
52.0998,3.3498,5.3
52.11,2.4,18
52.11,2.46,8.3
52.11,2.91,8.4
52.11,2.92,17.9
52.11,3,17.1
52.11,3.0298,17.1
52.11,3.0498,7.7
52.11,3.1198,14.85
52.11,3.3298,17.4
52.11,3.38,11.95
52.1198,2.8298,10.6
52.1198,2.92,8.2
52.1198,2.96,8
52.1198,3.0398,8
52.1198,3.17,18.2
52.1198,3.22,17.4
52.1198,3.23,13.5
52.1198,3.2598,10.4
52.1198,3.2898,7.3
52.1198,3.45,11.03333333
52.1198,3.47,5.8
52.1198,3.49,18.7
52.1198,3.5,18.7
52.1198,3.5198,5.2
52.1198,3.5498,16.2
52.1198,3.5698,10.1
52.13,3.2898,6.7
52.13,3.3598,18.6
52.13,3.3698,10
52.13,3.43,10.5
