51.67,2.3,10.46
51.68,2.32,10.45
51.75,2.42,10.49
51.78,2.45,10.4
51.88,2.58,10.19
51.92,4.23,5.53
51.97,4.13,5.95
51.97,4.15,5.79
51.98,4.05,6.45
52,3.9,6.92
52,3.93,6.87
52,4,6.94
52.02,2.77,9.92
52.02,3.97,6.78
52.03,2.85,9.72
52.03,3.95,6.86
52.05,2.95,9.54
52.05,3.03,9.42
52.05,3.23,8.91
52.07,3.47,8.2
52.07,3.67,7.88
52.07,3.78,7.72
52.15,3.9,6.6
52.28,3.2,19.1
52.3,3.92,7.3
52.35,3.92,7.33
52.43,3.93,7.66
52.58,3.93,7.89
52.73,3.95,8.07
52.77,3.95,8.13
52.8,3.95,8.19
52.85,3.95,8.21
52.87,3.95,8.22
52.93,3.97,8.16
52.97,4.02,8.1
52.98,4.05,8.08
53,4.07,8.03
53.18,1.22,17.1
53.28,4.48,7.12
53.35,4.52,7.62
53.37,4.53,7.61
53.4,4.55,7.56
53.42,4.57,7.48
53.45,4.6,7.07
53.48,4.63,6.31
53.5,4.72,6.09
53.52,4.78,6.15
53.53,0.2,25.5
53.55,4.95,6.27
53.58,5.13,5.85
53.6,5.23,6.23
53.62,0.18,23.05
53.63,5.33,6.05
53.63,5.37,5.89
53.67,5.5,5.58
53.68,5.57,5.58
53.68,5.6,5.77
53.68,5.63,5.79
53.72,5.78,5.74
53.73,5.88,5.78
53.75,6,5.75
53.77,6.03,5.73
53.77,6.1,5.4
53.8,6.25,4.87
53.85,6.52,4.35
53.85,8.77,2
53.85,8.88,2.13
53.85,8.92,2.21
53.85,8.95,2.28
53.87,6.6,4.46
53.87,8.73,2.04
53.88,6.75,4.9
53.88,9.1,2.55
53.9,8.68,2.28
53.92,6.95,5.21
53.93,7.03,5.27
53.93,7.07,5.3
53.93,7.12,5.3
53.97,7.27,5.2
53.97,8.63,2.48
53.98,7.43,5.49
53.98,7.48,5.49
53.98,8.47,2.68
53.98,8.55,2.56
54,7.52,5.49
54,7.55,5.48
54,8.32,3.01
54.02,7.63,5.51
54.02,7.88,5.49
54.02,7.97,5.25
54.02,8.05,4.7
54.02,8.08,4.29
54.03,7.75,5.5
54.03,7.83,5.54
54.73,-0.92,14.6
54.82,-0.28,16
55.1,-0.43,15.7
55.12,-0.38,16.4
55.2,-0.77,15.6
55.35,-1.47,14.48
55.4,-1.5,12.81
55.43,-1.1,15.96
55.43,-1.07,16.05
55.45,-1.02,16.13
55.48,-0.83,16.51
55.5,-1.48,13.18
55.5,-0.77,16.42
55.52,-0.73,16.54
55.53,-1.48,13.72
55.53,-0.65,16.5
55.55,-0.58,16.66
55.57,-0.67,15.6
55.62,-1.47,13.59
55.63,-0.08,17.18
55.65,-0.05,17.2
55.65,0,17.16
55.7,0.15,17.22
55.72,-1.47,13.83
55.72,0.27,17.26
55.73,-0.73,16
55.73,0.3,17.38
55.77,0.5,17.43
55.78,0.53,17.54
55.82,-1.47,14.9
55.83,0.77,17.29
55.85,0.85,17.5
55.85,0.9,17.51
55.87,-1.47,15.02
55.9,1.17,17.46
55.93,-0.85,15.5
55.95,-1.47,15.08
55.95,-0.85,15.7
55.95,1.42,17.43
55.98,1.53,17.47
55.98,1.58,17.43
56.02,1.78,17.39
56.05,1.93,17.6
56.07,2.05,17.63
56.08,-1.45,15.47
56.08,2.1,17.66
56.1,-1.45,15.45
56.13,2.37,17.78
56.15,-1.45,15.32
56.17,-1.45,15.31
56.18,2.68,17.67
56.22,2.8,17.85
56.22,2.88,17.73
56.23,2.93,17.81
56.23,2.97,17.79
56.27,3.08,17.46
56.27,3.12,17.48
56.28,-1.03,14.6
56.35,3.43,17.61
56.37,-1.42,14.55
56.37,3.5,17.66
56.38,-1.08,15.5
