NaN,NaN,NaN,NaN,12.80660173,12.24344828,12.22071429,13.88818182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,7.047466667,7.321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,6.343333333,NaN,NaN,NaN,6.611648936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,4.695777778,4.63,NaN,NaN,6.171273408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,9.084056721,5.060465116,4.065333333,3.822352941,5.076626016,4.622325581,NaN,2.81,3.739444444,NaN,NaN,NaN,NaN,NaN
NaN,NaN,10.400875,9.885835956,7.609097222,6.791358025,4.6,NaN,5.404379845,2.826666667,3.036811594,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,11.14828105,NaN,7.490436893,NaN,6.691204819,4.092,6.428571429,4.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,11.24035356,NaN,7.007063492,7.33695122,NaN,6.972083333,6.633658537,5.02407197,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,10.90232236,NaN,NaN,7.130920139,NaN,NaN,6.650149254,6.13895189,4.248390805,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.65380408,10.8288833,NaN,NaN,6.725952381,6.221212121,NaN,12.45,6.57625,5.863164063,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.56210383,NaN,NaN,NaN,NaN,7.127811448,NaN,NaN,13.30588235,5.958287671,6.733476703,NaN,NaN,NaN,NaN,NaN
NaN,10.05387054,11.04785714,NaN,NaN,NaN,7.256597222,7.444677419,NaN,NaN,13.5,7.697982456,7.70988764,NaN,NaN,NaN,NaN
10.70970222,10.06407621,NaN,11.83111111,11.53862069,11.41,NaN,8.637307692,NaN,NaN,NaN,13.48444444,6.7,7.184328358,NaN,NaN,NaN
10.17572393,10.6628,NaN,NaN,NaN,11.8175,12.55357143,8.908362069,7.607755102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0361119,10.1856,NaN,NaN,NaN,NaN,NaN,10.79846154,8.439519774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,9.991851852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.18846154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
