NaN,NaN,NaN,NaN,6.066020833,10.32005998,10.74835653,10.03878788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,11.7291084,10.48833333,9.43740246,10.53934295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,10.3108039,8.139382009,9.524026155,10.46358991,11.70683483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,9.109490517,9.790277778,7.678494624,9.308064516,10.22355072,13.85860465,8.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.34444444,NaN,9.752941176,8.975833333,8.548151644,9.415502226,9.265463675,10.12625,10.2125,10.33708333,11.5236796,11.7304386,12.90333333,NaN,NaN,NaN,NaN
NaN,NaN,8.421944445,9.05,10.22442982,8.828604383,9.220512821,9.597055861,10.71585022,9.839597877,11.21697102,11.6675,NaN,NaN,NaN,NaN,NaN
NaN,NaN,10.36135135,9.183333333,10.64285714,10.21875,9.902664835,10.13613717,9.464285714,8.898435592,12.16166667,10.98833333,NaN,NaN,NaN,NaN,NaN
NaN,7.3,9.654705882,9.546717172,8.496666667,9.001323529,10.13076923,8.103088235,9.01969697,9.42125,10.39,10.7,NaN,NaN,NaN,NaN,NaN
NaN,9.461000825,8.7775,9.222727273,9.418181818,9.35,11.55384615,10.65,8.828831009,5.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,8.914404762,10.89119183,8.693026418,9.3575,10.45,10.1125,10.03333333,NaN,8.875122355,7.983333333,NaN,NaN,NaN,NaN,NaN,NaN
NaN,12.4,9.327727273,7.914285714,11.11666667,11.11803752,9.75146767,9.879322916,9.4,12.02,9.030824176,11.01123142,NaN,NaN,NaN,NaN,NaN
NaN,8.081818182,9.745,8.633333333,8.425,11.36666667,10.65714286,12.88,8.66385851,9.491676902,12.37,9.255472097,NaN,NaN,NaN,NaN,NaN
5.9,8.668181818,7.1,NaN,NaN,10.73333333,11.11666667,7.9,13.4,NaN,16.62,NaN,NaN,NaN,NaN,NaN,NaN
10.26666667,9.011111111,7.5,NaN,NaN,7.15,6.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.8,8.7,NaN,NaN,NaN,10.1,8.74,NaN,7.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.486666667,8.775,NaN,NaN,NaN,12.0125,8.8,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,13,NaN,NaN,10.6,9,11.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,13.2,9.34,10.96666667,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,13.2,10.4,10.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,NaN,NaN,NaN,12,11.08181818,11.8,12.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,NaN,11.5,NaN,11.5,11.06666667,9.3,13.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,9.633333333,11.6,8.62,14.2,7.433333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
