NaN,NaN,NaN,NaN,10.7166168,10.12393124,9.604714583,9.314395984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,7.866666667,10.46231646,12.09531869,10.38766129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,9.73,10.880625,12.33347383,11.46449631,11.47727711,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,11.91354167,11.91956522,11,10.09263492,11.2266465,11.04805031,11.44,NaN,11.4,NaN,NaN,NaN,NaN,NaN
4.7,NaN,11.35,10.50308044,11.14181818,11.06818182,9.741855159,11.08212903,10.58333333,10.84465092,9.905490196,11.43846154,NaN,15.2,11.63333333,NaN,NaN
NaN,NaN,13.84230769,12.774,12.44833333,10.1405,12.77777778,11.48809524,12.91111111,11.7150781,11.11923077,11.02738095,7.2,7.95,12.38766667,11.44833333,NaN
NaN,10.5,11.59090909,10.5463576,10.0775,10.43117647,11.23485512,12.26,12.16803892,10.85980392,10.1,14.15,NaN,NaN,NaN,12.102,NaN
NaN,12.2,10.19357143,11.47037037,9.612698413,10.12380952,9.959981685,11.47694444,7.255,12.27272727,10.8108651,10.82,NaN,NaN,10.15,4.3,NaN
15.645,11.04833333,10.92785714,8.64,8.852916932,9.575,10.89611111,10.84224252,8.981111111,13.275,11.63866667,NaN,NaN,NaN,NaN,NaN,NaN
4.9,16.4,NaN,9.903333333,11.57083333,NaN,10.725,7.7875,13.46,10.16076923,11.786,10.55,NaN,NaN,NaN,NaN,NaN
NaN,11.278,9.965625,10.84454545,12.83,8.105,11.01571429,18.05,10.93666667,10.625,9.813,10.46818182,NaN,NaN,15.4,NaN,NaN
NaN,10.28,10.9,12.18333333,NaN,NaN,9.58,15.69666667,7.8,13.1975,9.615979287,12.11136364,13.24666667,12.22625239,NaN,NaN,NaN
NaN,11.91111111,10.15,11.4875,14.83333333,11.205,11.70888889,15.945,9.002,6.45,14.83333333,9.899,8.95,6.466666667,6.1,NaN,NaN
10.65,12.15,6.5,10.26666667,NaN,7,15.18666667,11.32,5,NaN,NaN,NaN,NaN,3.75,NaN,NaN,NaN
11.55,7.8,11.545,10.4,3.65,5.4,9.953333333,6.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.078,12.625,5.11,16,10.425,7.45,13.0375,12.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.19333333,17.535,NaN,17.5,17.98,11.275,12.0975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13.3,NaN,10,2.55,10.6025,17.7,6.733333333,5.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.866666667,NaN,6.033333333,13.06388889,9.73,2.883333333,NaN,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.6,NaN,4.133333333,11.7,3.9,NaN,2.7,8.833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,7.6,6,4.6375,17.8,8.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,11.36,5.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
