NaN,NaN,NaN,NaN,9.741785714,11.90242424,8.314255319,7.783205338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,7.747142857,12.5025,8.666041667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,7.391428571,7.540714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,15.25,NaN,NaN,6.71,7.629078947,7.516666667,NaN,NaN,6.008333334,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,11.56142857,15.79090909,16.3,17.56666667,10.3804,10.3255,10.57565217,8.815263333,7.966380952,NaN,NaN,NaN,NaN,NaN
NaN,NaN,10.225,11.77291667,NaN,NaN,NaN,14.15,6.780952381,NaN,7.346904762,NaN,NaN,NaN,4.3725,4.08875,NaN
NaN,NaN,11.2,NaN,NaN,NaN,NaN,NaN,6.725,NaN,7.582954545,NaN,12.958,9.481538462,6.028888889,4.073513514,NaN
NaN,8.975,12.27291667,NaN,NaN,NaN,NaN,NaN,NaN,6.766,7.36962963,NaN,NaN,6.90625,6.2746,NaN,NaN
NaN,12.0125,12.6,NaN,NaN,NaN,NaN,NaN,NaN,7.031333333,6.963,NaN,NaN,5.513018018,7.543859649,NaN,NaN
NaN,14.25,12.90625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.013962264,NaN,NaN,5.19037037,5.294108527,NaN,NaN
NaN,13.32903226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.566313131,6.777,NaN,10.80686849,6.511551724,NaN,NaN
NaN,12.30612245,13.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.343809524,6.137866667,10.74599004,5.17875,NaN,NaN
12.225,12.46506757,NaN,13.393,12.94454545,10.43571429,10.40538462,11.36410448,11.22824219,10.89476727,10.70573383,10.69048165,10.54089892,9.986640682,5.17,NaN,NaN
12.06288889,12.26994253,11.31438462,11.73418129,11.541,11.79465267,11.32359543,10.50450965,10.2078972,11.70638889,NaN,11.99333333,10.61714286,8.76625,NaN,NaN,NaN
11.4437963,11.91291209,11.0475,10.95172464,10.33084839,10.18798112,10.08255482,10.43923077,13.83333333,NaN,NaN,NaN,11.06375,6.856464286,NaN,NaN,NaN
10.08960592,10.91826916,10.46439336,9.3078806,9.854418605,10.123,10.86846154,NaN,NaN,NaN,NaN,NaN,NaN,3.201111111,NaN,NaN,NaN
9.909055118,10.67917929,10.595,NaN,10.8025,10.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.725,NaN,NaN,NaN
NaN,13.16,NaN,10.77555556,10.80428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.96,10.845,10.62555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.84642857,10.9225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
