NaN,NaN,NaN,NaN,12.3474359,12.52147541,11.10195906,8.357857143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,12.3,12.70978632,11.27891892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,16.475,11.78439024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,11.02361111,9.875,NaN,6.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,9.765789474,10.56982932,11.34855072,11.48380952,11.89230769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,10.70434783,11.27444444,10.16428571,9.91,10.41842105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.64,10.91111111,9.233333333,NaN,NaN,10.82868852,11.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.30588235,10.54772727,NaN,6.7,NaN,NaN,11.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.005,10.00555556,NaN,11.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,11.395,9.45,NaN,11.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,9.515686275,7,NaN,12.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.7659176,11.4732947,11.26589744,8.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.69466667,10.08545455,11.27655172,11.26416667,11.54154762,12.49802083,11.73452174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.6339005,11.18966867,11.32236434,11.25911765,11.59586568,11.61730402,11.48299922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,9.808192402,11.43411111,11.15325893,11.62655204,11.58045822,11.83183656,8.956666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.12192843,11.29497476,11.66426714,10.64831224,9.42989899,8.682375,6.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,10.06183525,9.708472223,NaN,8.7171875,8.580229885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,9.447,NaN,9.487449495,9.758571429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,9.953409091,9.403856209,8.9275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
