32928517,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,3.8,58.4333,0,Scomber scombrus
32928519,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,3.8,58.4333,0,Scomber scombrus
32928521,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,2.8833,58.2667,0,Scomber scombrus
32928523,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,2.8833,58.2667,0,Scomber scombrus
32928525,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-13T00:00:00,0.35,56.8,0,Scomber scombrus
32928527,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,2.8833,58.2667,0,Scomber scombrus
32928529,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,2.8833,58.2667,0,Scomber scombrus
32928531,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-12T00:00:00,0.3667,56.2667,0,Scomber scombrus
32928533,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-12T00:00:00,0.3667,56.2667,0,Scomber scombrus
32928535,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,1.1667,55.8833,0,Scomber scombrus
32928537,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,1.1667,55.8833,0,Scomber scombrus
32928541,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,1.75,55.7333,0,Scomber scombrus
32928543,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,3.1667,58.9,0,Scomber scombrus
32928545,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,3.1667,58.9,0,Scomber scombrus
32928547,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.5,55.75,0,Scomber scombrus
32928549,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.5,55.75,0,Scomber scombrus
32928551,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.5,55.75,0,Scomber scombrus
32928553,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.5,55.75,0,Scomber scombrus
32928555,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.5,55.75,0,Scomber scombrus
32928557,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.5,55.75,0,Scomber scombrus
32928559,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,0.6,55.3333,0,Scomber scombrus
32928561,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,1.3667,55.4167,0,Scomber scombrus
32928563,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,1.3667,55.4167,0,Scomber scombrus
32928565,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,1.3667,55.4167,0,Scomber scombrus
32928567,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-03T00:00:00,3.1,59.55,0,Scomber scombrus
32928569,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-09T00:00:00,1.05,61.0333,0,Scomber scombrus
32928571,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-09T00:00:00,1.05,61.0333,0,Scomber scombrus
32928573,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-09T00:00:00,1.05,61.0333,0,Scomber scombrus
32928575,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-09T00:00:00,0.7333,61.05,0,Scomber scombrus
32928577,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-09T00:00:00,0.7333,61.05,0,Scomber scombrus
32928579,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,1.2333,54.8333,0,Scomber scombrus
32928581,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,3.7,57.7667,0,Scomber scombrus
32928583,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,0.5167,54.65,0,Scomber scombrus
32928585,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,0.5167,54.65,0,Scomber scombrus
32928587,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-11T00:00:00,-0.4167,58.2,0,Scomber scombrus
32928589,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,2.2667,57.6833,0,Scomber scombrus
32928591,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,2.2667,57.6833,0,Scomber scombrus
32928593,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,2.2667,57.6833,0,Scomber scombrus
32928595,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,2.2667,57.6833,0,Scomber scombrus
32928597,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,2.3,57.2667,0,Scomber scombrus
32928599,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-05T00:00:00,2.3,57.2667,0,Scomber scombrus
32928601,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-06T00:00:00,1.3833,54.4167,0,Scomber scombrus
32928603,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-04T00:00:00,0.8167,58.3667,0,Scomber scombrus
32928605,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-01-30T00:00:00,3.95,52.7333,0,Scomber scombrus
32928607,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,2.35,58.1667,0,Scomber scombrus
32928609,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,2.35,58.1667,0,Scomber scombrus
32928611,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,3.2167,58.0833,0,Scomber scombrus
32928613,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,3.2167,58.0833,0,Scomber scombrus
32928719,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,-0.5,56.6667,0,Scomber scombrus
32928721,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-22T00:00:00,-0.7333,59.1833,0,Scomber scombrus
32928723,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,-0.5667,57.1167,0,Scomber scombrus
32928725,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-23T00:00:00,-0.4333,59.9,0,Scomber scombrus
32928727,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,0.7667,55.7667,0,Scomber scombrus
32928729,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,0.7667,55.7667,0,Scomber scombrus
32928731,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,0.7667,55.7667,0,Scomber scombrus
32928733,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,0.7667,55.7667,0,Scomber scombrus
32928735,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-18T00:00:00,0.45,55.0333,0,Scomber scombrus
32928737,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-18T00:00:00,0.45,55.0333,0,Scomber scombrus
32928739,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-18T00:00:00,0.45,55.0333,0,Scomber scombrus
32928741,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-18T00:00:00,0.45,55.0333,0,Scomber scombrus
32928743,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-18T00:00:00,1.0333,54.7167,0,Scomber scombrus
32928745,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-24T00:00:00,0.2333,61.1167,0,Scomber scombrus
32928747,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-24T00:00:00,0.2333,61.1167,0,Scomber scombrus
32928749,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-21T00:00:00,2.8667,52.3333,0,Scomber scombrus
32928751,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-28T00:00:00,0.6833,58.4333,0,Scomber scombrus
32928753,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-01T00:00:00,2.1667,58.1833,0,Scomber scombrus
32928755,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-01T00:00:00,3.1667,57.9167,0,Scomber scombrus
32928757,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-01T00:00:00,3.1667,57.9167,0,Scomber scombrus
32928759,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-03T00:00:00,2.5,56.75,0,Scomber scombrus
32928761,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-03T00:00:00,2.4,56.3167,0,Scomber scombrus
32928763,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-03T00:00:00,2.4,56.3167,0,Scomber scombrus
32928765,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-03-03T00:00:00,2.2833,55.9333,0,Scomber scombrus
32928767,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-20T00:00:00,-0.35,59.7167,0,Scomber scombrus
32928769,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-15T00:00:00,-1.1667,58.75,0,Scomber scombrus
32928771,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-07T00:00:00,0.6,59.7333,0,Scomber scombrus
32928773,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,1.45,56.3833,0,Scomber scombrus
32928775,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Scomber scombrus
32928777,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,8.1167,57.4667,0,Scomber scombrus
32928779,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,8.1167,57.4667,0,Scomber scombrus
32928781,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,8.1167,57.4667,0,Scomber scombrus
32928783,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,8.1167,57.4667,0,Scomber scombrus
32928785,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-16T00:00:00,8.1167,57.4667,0,Scomber scombrus
32928787,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-15T00:00:00,1.15,57.3667,0,Scomber scombrus
32928789,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-20T00:00:00,-0.6167,58.7333,0,Scomber scombrus
32928791,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-20T00:00:00,-0.6167,58.7333,0,Scomber scombrus
33001801,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001803,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001805,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001807,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001809,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001811,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001813,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001815,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001817,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001819,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001821,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001823,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001825,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001827,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001829,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001831,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001833,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001835,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001837,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001839,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001841,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001843,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001845,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001847,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.5,58.2833,0,Clupea harengus
33001849,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001851,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001853,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001855,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001857,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001859,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001861,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001863,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001865,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-17T00:00:00,7.7167,56.1167,0,Clupea harengus
33001879,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.35,57.7333,0,Clupea harengus
33001881,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.35,57.7333,0,Clupea harengus
33001883,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.35,57.7333,0,Clupea harengus
33001885,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.35,57.7333,0,Clupea harengus
33001887,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2763,1985-02-14T00:00:00,-1.35,57.7333,0,Clupea harengus
